2026-03-31 09:42:48.916 | INFO     | storage.database:_ensure_file_exists:20 - Created new database file: storage/database.json
2026-03-31 10:36:07.156 | INFO     | __main__:run_agent:53 - New news detected: ایران نے امریکا کی کچھ تجاویز پر اتفاق کرلیا ہے، ترجمان وائٹ ہاؤس کا دعویٰ
2026-03-31 10:36:07.156 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران نے امریکا کی کچھ تجاویز ... to 923412366922
2026-03-31 10:36:08.313 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:08.315 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569436
2026-03-31 10:36:08.315 | INFO     | __main__:run_agent:53 - New news detected: دبئی کا کاروباری شعبے کیلئے ایک ارب درہم کے امدادی پیکیج کا اعلان
2026-03-31 10:36:08.315 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: دبئی کا کاروباری شعبے کیلئے ای... to 923412366922
2026-03-31 10:36:09.751 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:09.753 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569435
2026-03-31 10:36:09.754 | INFO     | __main__:run_agent:53 - New news detected: سعودیہ، قطر اور اردن کا خطے کی سلامتی کیلئے مشترکا تعاون بڑھانے پر غور
2026-03-31 10:36:09.754 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: سعودیہ، قطر اور اردن کا خطے کی... to 923412366922
2026-03-31 10:36:11.082 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:11.084 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569434
2026-03-31 10:36:11.084 | INFO     | __main__:run_agent:53 - New news detected: شیخوپورہ: نامعلوم ملزمان نے معذور بھائی کے سامنے بہن کو زیادتی کے بعد قتل کر دیا
2026-03-31 10:36:11.085 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: شیخوپورہ: نامعلوم ملزمان نے مع... to 923412366922
2026-03-31 10:36:12.081 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:12.083 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569433
2026-03-31 10:36:12.084 | INFO     | __main__:run_agent:53 - New news detected: ہمارا خیال ہے مجتبیٰ خامنہ ای زندہ ہیں لیکن حالت خراب ہے، ٹرمپ
2026-03-31 10:36:12.084 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ہمارا خیال ہے مجتبیٰ خامنہ ای ... to 923412366922
2026-03-31 10:36:13.161 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:13.164 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569432
2026-03-31 10:36:13.164 | INFO     | __main__:run_agent:53 - New news detected: لاہور قلندرز نے شاہین آفریدی پر 10 لاکھ روپے جرمانہ لگادیا
2026-03-31 10:36:13.164 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: لاہور قلندرز نے شاہین آفریدی ... to 923412366922
2026-03-31 10:36:14.332 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:14.334 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569431
2026-03-31 10:36:14.335 | INFO     | __main__:run_agent:53 - New news detected: ایران کو جنگ بندی کیلئے مضبوط ضمانتی چاہیے، وہ چین ہوسکتا ہے، مشاہد حسین سید
2026-03-31 10:36:14.335 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران کو جنگ بندی کیلئے مضبوط ... to 923412366922
2026-03-31 10:36:15.329 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:15.331 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569430
2026-03-31 10:36:15.331 | INFO     | __main__:run_agent:53 - New news detected: عوام کانگریس نمائندوں کو فون کرکے زمینی فوجی کارروائی رکوائیں، جو کینٹ
2026-03-31 10:36:15.331 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: عوام کانگریس نمائندوں کو فون ک... to 923412366922
2026-03-31 10:36:16.603 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:16.605 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569428
2026-03-31 10:36:16.605 | INFO     | __main__:run_agent:53 - New news detected: ایران کو کبھی جوہری ہتھیار حاصل کرنے نہیں دیں گے، مارکو روبیو
2026-03-31 10:36:16.606 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران کو کبھی جوہری ہتھیار حاص... to 923412366922
2026-03-31 10:36:17.772 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:17.774 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569429
2026-03-31 10:36:17.775 | INFO     | __main__:run_agent:53 - New news detected: اغوا کا ڈرامہ رچا کر انفلوئنسر نے شوہر کو تشدد نشانہ بنوادیا
2026-03-31 10:36:17.775 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: اغوا کا ڈرامہ رچا کر انفلوئنسر... to 923412366922
2026-03-31 10:36:18.769 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:18.771 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569427
2026-03-31 10:36:18.772 | INFO     | __main__:run_agent:53 - New news detected: خواشگوار خاندانی زندگی ڈیمنشیا کے خطرے کو 66 فیصد تک کم کرسکتی ہے، تحقیق
2026-03-31 10:36:18.772 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: خواشگوار خاندانی زندگی ڈیمنشیا... to 923412366922
2026-03-31 10:36:20.135 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:20.137 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569426
2026-03-31 10:36:20.138 | INFO     | __main__:run_agent:53 - New news detected: چین نے ایران جنگ بندی کیلئے پاکستان کی سفارتی کوششوں کی حمایت کردی
2026-03-31 10:36:20.138 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: چین نے ایران جنگ بندی کیلئے پا... to 923412366922
2026-03-31 10:36:21.267 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:21.269 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569424
2026-03-31 10:36:21.269 | INFO     | __main__:run_agent:53 - New news detected: پاکستان کے حساس اداروں نے بھارت کی فالس فلیگ پلاننگ بے نقاب کر دی، سیکیورٹی ذرائع
2026-03-31 10:36:21.269 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: پاکستان کے حساس اداروں نے بھار... to 923412366922
2026-03-31 10:36:22.791 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:22.793 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569423
2026-03-31 10:36:22.794 | INFO     | __main__:run_agent:53 - New news detected: امریکا و اسرائیل کے حملے میں ایرانی خاتون کے 8 بچے شہید
2026-03-31 10:36:22.794 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: امریکا و اسرائیل کے حملے میں ا... to 923412366922
2026-03-31 10:36:23.924 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:23.926 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569422
2026-03-31 10:36:23.926 | INFO     | __main__:run_agent:53 - New news detected: متنازع ٹوئٹ معاملہ، نسیم شاہ نے ذمہ داری قبول کرکے معذرت کرلی
2026-03-31 10:36:23.926 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: متنازع ٹوئٹ معاملہ، نسیم شاہ ن... to 923412366922
2026-03-31 10:36:25.027 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:25.029 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569421
2026-03-31 10:36:25.030 | INFO     | __main__:run_agent:53 - New news detected: میچ دیکھنے آنے والی مہیکا شرما بوائے فرینڈ ہاردک پانڈیا کے بیٹے کو فوٹوگرافرز سے بچاتی رہیں
2026-03-31 10:36:25.030 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: میچ دیکھنے آنے والی مہیکا شرما... to 923412366922
2026-03-31 10:36:26.523 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:26.525 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569420
2026-03-31 10:36:26.525 | INFO     | __main__:run_agent:53 - New news detected: ایران کے خلیجی ممالک پر 5200 سے زائد حملے، عرب میڈیا
2026-03-31 10:36:26.525 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران کے خلیجی ممالک پر 5200 س... to 923412366922
2026-03-31 10:36:27.626 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:27.628 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569417
2026-03-31 10:36:27.628 | INFO     | __main__:run_agent:53 - New news detected: ملک میں پیٹرول وافر، ڈیزل کے ذخائر 23 سے 24 دن کے موجود ہیں، وزارت خزانہ
2026-03-31 10:36:27.629 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ملک میں پیٹرول وافر، ڈیزل کے ذ... to 923412366922
2026-03-31 10:36:28.881 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:28.883 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569419
2026-03-31 10:36:28.883 | INFO     | __main__:run_agent:53 - New news detected: ایران کی فضائی، بحری فوج، میزائل و ڈرون فیکٹریوں کی تباہی مقاصد میں شامل ہیں، روبیو
2026-03-31 10:36:28.884 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران کی فضائی، بحری فوج، میزا... to 923412366922
2026-03-31 10:36:30.107 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:30.109 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569418
2026-03-31 10:36:30.110 | INFO     | __main__:run_agent:53 - New news detected: سندھ حکومت کا 4 اپریل کو عام تعطیل کا اعلان
2026-03-31 10:36:30.110 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: سندھ حکومت کا 4 اپریل کو عام ت... to 923412366922
2026-03-31 10:36:31.352 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:31.355 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569416
2026-03-31 10:36:31.355 | INFO     | __main__:run_agent:53 - New news detected: ایران کے ساتھ ہیں، کوئی تفرقہ بازی نہیں، مفتی منیب الرحمان
2026-03-31 10:36:31.355 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران کے ساتھ ہیں، کوئی تفرقہ ... to 923412366922
2026-03-31 10:36:32.596 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:32.598 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569415
2026-03-31 10:36:32.599 | INFO     | __main__:run_agent:53 - New news detected: پرکاش راج کی والدہ 86 برس کی عمر میں چل بسیں
2026-03-31 10:36:32.599 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: پرکاش راج کی والدہ 86 برس کی ع... to 923412366922
2026-03-31 10:36:33.738 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:33.740 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569414
2026-03-31 10:36:33.740 | INFO     | __main__:run_agent:53 - New news detected: معیشت، توانائی اور علاقائی صورتحال پر مشاورتی اجلاس، صدر کا ایندھن کے استعمال میں کمی پر زور
2026-03-31 10:36:33.740 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: معیشت، توانائی اور علاقائی صور... to 923412366922
2026-03-31 10:36:35.246 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:35.249 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569413
2026-03-31 10:36:35.249 | INFO     | __main__:run_agent:53 - New news detected: راولپنڈی میں چلتی گاڑی میں خاتون سے اجتماعی زیادتی کا مقدمہ درج
2026-03-31 10:36:35.249 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: راولپنڈی میں چلتی گاڑی میں خات... to 923412366922
2026-03-31 10:36:36.369 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:36.371 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569411
2026-03-31 10:36:36.372 | INFO     | __main__:run_agent:53 - New news detected: پاکستان میں ایڈز کے 84 ہزار سے زائد مریض رجسٹرڈ
2026-03-31 10:36:36.372 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: پاکستان میں ایڈز کے 84 ہزار سے... to 923412366922
2026-03-31 10:36:37.473 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:37.475 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569412
2026-03-31 10:36:37.475 | INFO     | __main__:run_agent:53 - New news detected: چین کی بڑی شپنگ کمپنی کوسکو کے دو جہاز آبنائے ہرمز سے گزرنے میں کامیاب ہوگئے
2026-03-31 10:36:37.476 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: چین کی بڑی شپنگ کمپنی کوسکو کے... to 923412366922
2026-03-31 10:36:38.502 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:38.504 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569410
2026-03-31 10:36:38.504 | INFO     | __main__:run_agent:53 - New news detected: افغانستان میں شدید بارش اور سیلاب سے تباہی، 28 افراد جاں بحق، 49 زخمی
2026-03-31 10:36:38.505 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: افغانستان میں شدید بارش اور سی... to 923412366922
2026-03-31 10:36:39.826 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:39.829 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569409
2026-03-31 10:36:39.829 | INFO     | __main__:run_agent:53 - New news detected: مغربی ہواؤں کے باعث یکم سے 4 اپریل تک بلوچستان کے 26 اضلاع میں بارش متوقع
2026-03-31 10:36:39.829 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: مغربی ہواؤں کے باعث یکم سے 4 ا... to 923412366922
2026-03-31 10:36:41.101 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:41.103 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569407
2026-03-31 10:36:41.104 | INFO     | __main__:run_agent:53 - New news detected: امریکا آبنائے ہرمز کا کنٹرول دوبارہ حاصل کرلے گا، اسکاٹ بیسینٹ
2026-03-31 10:36:41.104 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: امریکا آبنائے ہرمز کا کنٹرول ... to 923412366922
2026-03-31 10:36:42.487 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:42.489 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569406
2026-03-31 10:36:42.489 | INFO     | __main__:run_agent:53 - New news detected: سینٹرل کنٹریکٹ کی خلاف ورزی، نسیم شاہ پر 2 کروڑ روپے جرمانہ عائد
2026-03-31 10:36:42.490 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: سینٹرل کنٹریکٹ کی خلاف ورزی، ن... to 923412366922
2026-03-31 10:36:43.595 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:43.597 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569405
2026-03-31 10:36:43.597 | INFO     | __main__:run_agent:53 - New news detected: ایران نے اسرائیل میں حیفہ آئل ریفائنری کو ایک بار پھر نشانہ بنادیا، آگ بھڑک اٹھی
2026-03-31 10:36:43.598 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران نے اسرائیل میں حیفہ آئل ... to 923412366922
2026-03-31 10:36:45.025 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:45.027 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569404
2026-03-31 10:36:55.197 | INFO     | scraper.psx_scraper:fetch_news:53 - Found 104 news items on the page.
2026-03-31 10:36:55.199 | INFO     | __main__:run_agent:53 - New news detected: دبئی میں بغیر ڈرائیور ٹیکسی سروس کا آغاز
2026-03-31 10:36:55.199 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: دبئی میں بغیر ڈرائیور ٹیکسی سر... to 923412366922
2026-03-31 10:36:56.528 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:56.531 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569712
2026-03-31 10:37:06.951 | INFO     | scraper.psx_scraper:fetch_news:53 - Found 104 news items on the page.
2026-03-31 10:37:17.119 | INFO     | scraper.psx_scraper:fetch_news:53 - Found 104 news items on the page.
2026-03-31 10:37:27.242 | INFO     | scraper.psx_scraper:fetch_news:53 - Found 104 news items on the page.
2026-03-31 10:37:37.628 | INFO     | scraper.psx_scraper:fetch_news:53 - Found 104 news items on the page.
